Checklist,Clause,Req Name,Details,Project ID,Verification Method
303,5.20.0,Movable components of Lamp position restrictions,"When a lamp is installed on a movable component and the movable component is in the ""normal position(s) of use"", the lamp shall always return to the position(s) specified by the manufacturer in accordance with this Regulation. In the case of dipped-beam headlamps and front fog lamps, this requirement shall be considered satisfied if, when the movable components are moved and returned to the normal position 10 times, no value of the angular inclination of these lamps, relative to its support, measured after each operation of the movable component, differs by more than 0.15 per cent from the average of the 10 measured values. If this value is exceeded each limit specified in paragraph 6.2.6.1.1. shall then be modified by this excess to decrease the allowed range of inclinations when checking the vehicle according to Annex 6.",SRP8-011,Test
304,5.21,Movable components of Lamp position restrictions,"The apparent surface in the direction of the reference axis of front and rear position lamps, front and rear direction-indicator lamps and retro-reflectors shall not be hidden more than 50 per cent by any movable component, with or without a light-signalling device installed on it, in any fixed position different from the ""normal position of use"".",SRP8-013,Test
305,5.21,Movable components of Lamp position restrictions,"The apparent surface in the direction of the reference axis of front and rear position lamps, front and rear direction-indicator lamps and retro-reflectors shall not be hidden more than 50 per cent by any movable component, with or without a light-signalling device installed on it, in any fixed position different from the ""normal position of use"".",SRP8-077,Test
306,5.21,Movable components of Lamp position restrictions,"The apparent surface in the direction of the reference axis of front and rear position lamps, front and rear direction-indicator lamps and retro-reflectors shall not be hidden more than 50 per cent by any movable component, with or without a light-signalling device installed on it, in any fixed position different from the ""normal position of use"".",SRP8-011,Test
307,5.21.1,Movable components of Lamp position restrictions,"Additional lamps satisfying all the position, geometric visibility, colorimetric and photometric requirements for the above indicated lamps shall be activated when the apparent surface in the direction of the reference axis of these lamps is more than 50 per cent hidden by the movable component;",SRP8-013,Demonstration
308,5.21.1,Movable components of Lamp position restrictions,"Additional lamps satisfying all the position, geometric visibility, colorimetric and photometric requirements for the above indicated lamps shall be activated when the apparent surface in the direction of the reference axis of these lamps is more than 50 per cent hidden by the movable component;",SRP8-077,Demonstration
309,5.21.1,Movable components of Lamp position restrictions,"Additional lamps satisfying all the position, geometric visibility, colorimetric and photometric requirements for the above indicated lamps shall be activated when the apparent surface in the direction of the reference axis of these lamps is more than 50 per cent hidden by the movable component;",SRP8-011,Demonstration
310,5.22,Non-functional lamps invalid,"With the exception of retro-reflectors, a lamp even bearing an approval mark is deemed not to be present when it cannot be made to operate by the sole installation of a light source and/or a fuse.",SRP8-011,Inspection
311,5.22,Non-functional lamps invalid,"With the exception of retro-reflectors, a lamp even bearing an approval mark is deemed not to be present when it cannot be made to operate by the sole installation of a light source and/or a fuse.",SRP8-077,Inspection
312,5.22,Non-functional lamps invalid,"With the exception of retro-reflectors, a lamp even bearing an approval mark is deemed not to be present when it cannot be made to operate by the sole installation of a light source and/or a fuse.",SRP8-171,Inspection
313,5.22,Non-functional lamps invalid,"With the exception of retro-reflectors, a lamp even bearing an approval mark is deemed not to be present when it cannot be made to operate by the sole installation of a light source and/or a fuse.",SRP8-012,Inspection
314,5.22,Non-functional lamps invalid,"With the exception of retro-reflectors, a lamp even bearing an approval mark is deemed not to be present when it cannot be made to operate by the sole installation of a light source and/or a fuse.",SRP8-013,Inspection
315,5.23,User-replaceable lamps considerations,"Lamps approved with light source(s) according to Regulation No. 37, except when such light sources are used as non-replaceable light source(s) as defined in paragraph 2.7.1.1.2. of this Regulation, shall be fitted in a vehicle in such a way that the light source can be correctly replaced without the need for expert assistance and without the need for special tools, other than those provided with the vehicle by the manufacturer. The vehicle manufacturer shall provide with the vehicle a detailed description of the procedure for replacement.",SRP8-011,Demonstration
316,5.23,User-replaceable lamps considerations,"Lamps approved with light source(s) according to Regulation No. 37, except when such light sources are used as non-replaceable light source(s) as defined in paragraph 2.7.1.1.2. of this Regulation, shall be fitted in a vehicle in such a way that the light source can be correctly replaced without the need for expert assistance and without the need for special tools, other than those provided with the vehicle by the manufacturer. The vehicle manufacturer shall provide with the vehicle a detailed description of the procedure for replacement.",SRP8-077,Demonstration
317,5.23,User-replaceable lamps considerations,"Lamps approved with light source(s) according to Regulation No. 37, except when such light sources are used as non-replaceable light source(s) as defined in paragraph 2.7.1.1.2. of this Regulation, shall be fitted in a vehicle in such a way that the light source can be correctly replaced without the need for expert assistance and without the need for special tools, other than those provided with the vehicle by the manufacturer. The vehicle manufacturer shall provide with the vehicle a detailed description of the procedure for replacement.",SRP8-171,Demonstration
318,5.23,User-replaceable lamps considerations,"Lamps approved with light source(s) according to Regulation No. 37, except when such light sources are used as non-replaceable light source(s) as defined in paragraph 2.7.1.1.2. of this Regulation, shall be fitted in a vehicle in such a way that the light source can be correctly replaced without the need for expert assistance and without the need for special tools, other than those provided with the vehicle by the manufacturer. The vehicle manufacturer shall provide with the vehicle a detailed description of the procedure for replacement.",SRP8-012,Demonstration
319,5.23,User-replaceable lamps considerations,"Lamps approved with light source(s) according to Regulation No. 37, except when such light sources are used as non-replaceable light source(s) as defined in paragraph 2.7.1.1.2. of this Regulation, shall be fitted in a vehicle in such a way that the light source can be correctly replaced without the need for expert assistance and without the need for special tools, other than those provided with the vehicle by the manufacturer. The vehicle manufacturer shall provide with the vehicle a detailed description of the procedure for replacement.",SRP8-013,Demonstration
320,5.23.1,User-replaceable lamp module considerations,"In the case where a light source module includes a holder for an approved replaceable light source according to Regulation No. 37, this light source shall be replaceable as required in paragraph 5.23. above.",SRP8-012,Demonstration
321,5.23.1,User-replaceable lamp module considerations,"In the case where a light source module includes a holder for an approved replaceable light source according to Regulation No. 37, this light source shall be replaceable as required in paragraph 5.23. above.",SRP8-013,Demonstration
322,5.23.1,User-replaceable lamp module considerations,"In the case where a light source module includes a holder for an approved replaceable light source according to Regulation No. 37, this light source shall be replaceable as required in paragraph 5.23. above.",SRP8-077,Demonstration
323,5.23.1,User-replaceable lamp module considerations,"In the case where a light source module includes a holder for an approved replaceable light source according to Regulation No. 37, this light source shall be replaceable as required in paragraph 5.23. above.",SRP8-011,Demonstration
324,5.23.1,User-replaceable lamp module considerations,"In the case where a light source module includes a holder for an approved replaceable light source according to Regulation No. 37, this light source shall be replaceable as required in paragraph 5.23. above.",SRP8-171,Demonstration
325,5.24,Backup signaling lamp,"Any temporary fail-safe replacement of the light-signalling function of a rear position lamp is allowed, provided that the replacement function in case of a failure is similar in colour, main intensity and position to the function that has ceased to operate and provided that the replacement device remains operational in its original safety function. During replacement, a tell-tale on the dashboard (paragraph 2.18. of this Regulation) shall indicate occurrence of a temporary replacement and need for repair.",SRP8-012,Demonstration
326,5.24,Backup signaling lamp,"Any temporary fail-safe replacement of the light-signalling function of a rear position lamp is allowed, provided that the replacement function in case of a failure is similar in colour, main intensity and position to the function that has ceased to operate and provided that the replacement device remains operational in its original safety function. During replacement, a tell-tale on the dashboard (paragraph 2.18. of this Regulation) shall indicate occurrence of a temporary replacement and need for repair.",SRP8-013,Demonstration
327,5.24,Backup signaling lamp,"Any temporary fail-safe replacement of the light-signalling function of a rear position lamp is allowed, provided that the replacement function in case of a failure is similar in colour, main intensity and position to the function that has ceased to operate and provided that the replacement device remains operational in its original safety function. During replacement, a tell-tale on the dashboard (paragraph 2.18. of this Regulation) shall indicate occurrence of a temporary replacement and need for repair.",SRP8-077,Demonstration
328,5.24,Backup signaling lamp,"Any temporary fail-safe replacement of the light-signalling function of a rear position lamp is allowed, provided that the replacement function in case of a failure is similar in colour, main intensity and position to the function that has ceased to operate and provided that the replacement device remains operational in its original safety function. During replacement, a tell-tale on the dashboard (paragraph 2.18. of this Regulation) shall indicate occurrence of a temporary replacement and need for repair.",SRP8-011,Demonstration
329,5.24,Backup signaling lamp,"Any temporary fail-safe replacement of the light-signalling function of a rear position lamp is allowed, provided that the replacement function in case of a failure is similar in colour, main intensity and position to the function that has ceased to operate and provided that the replacement device remains operational in its original safety function. During replacement, a tell-tale on the dashboard (paragraph 2.18. of this Regulation) shall indicate occurrence of a temporary replacement and need for repair.",SRP8-171,Demonstration
330,5.26,Adaptive rear lighting conditions,"Rear direction-indicator lamps, rear position lamps, stop lamps (except stop lamps of category S4) and rear fog lamps with variable luminous intensity control are allowed, which respond simultaneously to at least one of the following external influences: ambient lighting, fog, snowfall, rain, spray, dust clouds, contamination of the light emitting surface, provided that their prescribed intensity relationship is maintained throughout variation transitions. No sharp variation of intensity shall be observed during transition. Stop lamps of category S4 may produce variable luminous intensity independent from the other lamps. It may be possible for the driver to set the functions above to luminous intensities corresponding to their steady category and to return them to their automatic variable category.",SRP8-013,Test
331,5.26,Adaptive rear lighting conditions,"Rear direction-indicator lamps, rear position lamps, stop lamps (except stop lamps of category S4) and rear fog lamps with variable luminous intensity control are allowed, which respond simultaneously to at least one of the following external influences: ambient lighting, fog, snowfall, rain, spray, dust clouds, contamination of the light emitting surface, provided that their prescribed intensity relationship is maintained throughout variation transitions. No sharp variation of intensity shall be observed during transition. Stop lamps of category S4 may produce variable luminous intensity independent from the other lamps. It may be possible for the driver to set the functions above to luminous intensities corresponding to their steady category and to return them to their automatic variable category.",SRP8-077,Test
332,5.26,Adaptive rear lighting conditions,"Rear direction-indicator lamps, rear position lamps, stop lamps (except stop lamps of category S4) and rear fog lamps with variable luminous intensity control are allowed, which respond simultaneously to at least one of the following external influences: ambient lighting, fog, snowfall, rain, spray, dust clouds, contamination of the light emitting surface, provided that their prescribed intensity relationship is maintained throughout variation transitions. No sharp variation of intensity shall be observed during transition. Stop lamps of category S4 may produce variable luminous intensity independent from the other lamps. It may be possible for the driver to set the functions above to luminous intensities corresponding to their steady category and to return them to their automatic variable category.",SRP8-011,Test
333,5.27,Lamp electric power conditions,"For vehicles of M and N categories, the applicant shall demonstrate to the Technical Service responsible for type approval testing that the electric power supply conditions for the devices indicated in paragraphs 2.7.9., 2.7.10., 2.7.12., 2.7.14. and 2.7.15. above comply, when the electrical system of the vehicle is in a constant voltage operating condition, representative for the relevant category of powered vehicle as specified by the applicant, with the following provisions:",SRP8-012,Analysis
334,5.27,Lamp electric power conditions,"For vehicles of M and N categories, the applicant shall demonstrate to the Technical Service responsible for type approval testing that the electric power supply conditions for the devices indicated in paragraphs 2.7.9., 2.7.10., 2.7.12., 2.7.14. and 2.7.15. above comply, when the electrical system of the vehicle is in a constant voltage operating condition, representative for the relevant category of powered vehicle as specified by the applicant, with the following provisions:",SRP8-077,Analysis
335,5.27,Lamp electric power conditions,"For vehicles of M and N categories, the applicant shall demonstrate to the Technical Service responsible for type approval testing that the electric power supply conditions for the devices indicated in paragraphs 2.7.9., 2.7.10., 2.7.12., 2.7.14. and 2.7.15. above comply, when the electrical system of the vehicle is in a constant voltage operating condition, representative for the relevant category of powered vehicle as specified by the applicant, with the following provisions:",SRP8-011,Analysis
336,5.27.1,Lamp electric power conditions,"The voltage supplied at the terminals of devices which, according to their type approval documentation, have been tested by the application of a special power supply/electronic light source control gear, or in a secondary operating mode or at a voltage requested by the applicant, shall not exceed the voltage specified for the relevant devices or functions as they have been approved.",SRP8-012,Test
337,5.27.1,Lamp electric power conditions,"The voltage supplied at the terminals of devices which, according to their type approval documentation, have been tested by the application of a special power supply/electronic light source control gear, or in a secondary operating mode or at a voltage requested by the applicant, shall not exceed the voltage specified for the relevant devices or functions as they have been approved.",SRP8-077,Test
338,5.27.1,Lamp electric power conditions,"The voltage supplied at the terminals of devices which, according to their type approval documentation, have been tested by the application of a special power supply/electronic light source control gear, or in a secondary operating mode or at a voltage requested by the applicant, shall not exceed the voltage specified for the relevant devices or functions as they have been approved.",SRP8-011,Test
339,5.27.2,Lamp electric power conditions,"In all cases of electric power supply conditions not covered by paragraph 5.27.1., the voltage at the terminals of the device(s) or function(s) shall not exceed 6.75 V (6 Volt-Systems), 13.5 V (12 Volt-Systems) or 28 V (24 Volt-Systems) by more than 3 per cent. The means of controlling the maximum voltage at the terminals of the device may, for convenience, be located within the body of the device.",SRP8-012,Test
340,5.27.2,Lamp electric power conditions,"In all cases of electric power supply conditions not covered by paragraph 5.27.1., the voltage at the terminals of the device(s) or function(s) shall not exceed 6.75 V (6 Volt-Systems), 13.5 V (12 Volt-Systems) or 28 V (24 Volt-Systems) by more than 3 per cent. The means of controlling the maximum voltage at the terminals of the device may, for convenience, be located within the body of the device.",SRP8-077,Test
341,5.27.2,Lamp electric power conditions,"In all cases of electric power supply conditions not covered by paragraph 5.27.1., the voltage at the terminals of the device(s) or function(s) shall not exceed 6.75 V (6 Volt-Systems), 13.5 V (12 Volt-Systems) or 28 V (24 Volt-Systems) by more than 3 per cent. The means of controlling the maximum voltage at the terminals of the device may, for convenience, be located within the body of the device.",SRP8-011,Test
342,5.27.3,Lamp electric power conditions,The provisions of paragraphs 5.27.1. and 5.27.2. shall not apply to devices which include an electronic light source control gear or a variable intensity control being part of the device.,SRP8-012,Inspection
343,5.27.3,Lamp electric power conditions,The provisions of paragraphs 5.27.1. and 5.27.2. shall not apply to devices which include an electronic light source control gear or a variable intensity control being part of the device.,SRP8-077,Inspection
344,5.27.3,Lamp electric power conditions,The provisions of paragraphs 5.27.1. and 5.27.2. shall not apply to devices which include an electronic light source control gear or a variable intensity control being part of the device.,SRP8-011,Inspection
345,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-012,Inspection
346,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-077,Inspection
347,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-011,Inspection
348,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-013,Inspection
349,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-171,Inspection
350,5.28.1,Unobstructed lamp visibility requirements,"There shall be no obstacle on the inside of the angles of geometric visibility to the propagation of light from any part of the apparent surface of the lamp observed from infinity. However, no account is taken of obstacles, if they were already presented when the lamp was type approved.",SRP8-171,Inspection
351,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",SRP8-012,Test
352,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",SRP8-077,Test
353,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",SRP8-013,Test
354,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",SRP8-011,Test
355,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",SRP8-171,Test
356,5.28.2,Unobstructed lamp visibility requirements,"If measurements are taken closer to the lamp, the direction of observation shall be shifted parallel to achieve the same accuracy.",,Test
357,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-012,Analysis
358,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-011,Analysis
359,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-077,Analysis
360,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-013,Analysis
361,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-171,Analysis
362,5.28.3,Unobstructed lamp visibility photometric requirements,"If, when the lamp is installed, any part of the apparent surface of the lamp is hidden by any further parts of the vehicle, proof shall be furnished that the part of the lamp not hidden by obstacles still conforms to the photometric values prescribed for the approval of the device.",SRP8-171,Analysis
363,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-012,Test
364,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-077,Test
365,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-011,Test
366,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-013,Test
367,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-171,Test
368,5.28.4,Unobstructed lamp visibility extra photometric requirements,When the vertical angle of geometric visibility below the horizontal may be reduced to 5° (lamp at less than 750 mm above the ground measured according to the provisions of paragraph 5.8.1. above) the photometric field of measurements of the installed optical unit may be reduced to 5° below the horizontal.,SRP8-171,Test
369,5.28.5,Interdependent lamp system geometric requirements,"In the case of an interdependent lamp system, the geometric visibility requirements shall be fulfilled when all its interdependent lamps are operated together.",SRP8-012,Test
370,5.28.5,Interdependent lamp system geometric requirements,"In the case of an interdependent lamp system, the geometric visibility requirements shall be fulfilled when all its interdependent lamps are operated together.",SRP8-077,Test
371,5.28.5,Interdependent lamp system geometric requirements,"In the case of an interdependent lamp system, the geometric visibility requirements shall be fulfilled when all its interdependent lamps are operated together.",SRP8-011,Test
372,5.28.5,Interdependent lamp system geometric requirements,"In the case of an interdependent lamp system, the geometric visibility requirements shall be fulfilled when all its interdependent lamps are operated together.",SRP8-171,Test
373,5.29,Replacable LED module,"A LED module does not need to be replaceable, if so stated in the communication sheet of the component type approval.",SRP8-012,Inspection
374,5.29,Replacable LED module,"A LED module does not need to be replaceable, if so stated in the communication sheet of the component type approval.",SRP8-013,Inspection
375,5.29,Replacable LED module,"A LED module does not need to be replaceable, if so stated in the communication sheet of the component type approval.",SRP8-077,Inspection
376,5.29,Replacable LED module,"A LED module does not need to be replaceable, if so stated in the communication sheet of the component type approval.",SRP8-011,Inspection
377,5.29,Replacable LED module,"A LED module does not need to be replaceable, if so stated in the communication sheet of the component type approval.",SRP8-171,Inspection
378,,,INDIVIDUAL SPECIFICATIONS,,
379,6.1,,MAIN BEAM HEADLAMPS,,
380,6.1.2,Number of Headlamps,"Number
Two or four, type approved according to Regulations Nos. 98 or 112, excluding Class A headlamp.
For vehicles of the category N3: Two extra main-beam headlamps may be installed.
Where a vehicle is fitted with four concealable headlamps, the installation of two additional headlamps shall only be authorized for the purpose of light-signalling, consisting of intermittent illumination, at short intervals (see paragraph 5.12. above) in daylight.",SRP8-012,Inspection
381,6.1.3,Headlamp Arrangement,"Arrangement
No individual specifications.",SRP8-012,Inspection
382,6.1.4,Headlamp Position,Position,SRP8-012,Inspection
383,6.1.4.1,Headlamp Position Width,In width: No individual specifications.,SRP8-012,Inspection
384,6.1.4.2,Headlamp Position Height,In height: No individual specifications.,SRP8-012,Inspection
385,6.1.4.3,Headlamp Position Length,In length: At the front of the vehicle. This requirement shall be deemed to be satisfied if the light emitted does not cause discomfort to the driver either directly or indirectly through the devices for indirect vision and/or other reflecting surfaces of the vehicle.,SRP8-012,Demonstration
386,6.1.5,Headlamp Position Geometric Visibility,"Geometric visibility
The visibility of the illuminating surface, including its visibility in areas which do not appear to be illuminated in the direction of observation considered, shall be ensured within a divergent space defined by generating lines based on the perimeter of the illuminating surface and forming an angle of not less than 5° with the axis of reference of the headlamp. The origin of the angles of geometric visibility is the perimeter of the projection of the illuminating surface on a transverse plane tangent to the foremost part of the lens of the headlamp.",SRP8-012,Test
387,6.1.6,Headlamp Position Orientation,"Orientation
Towards the front.
Not more than one main-beam headlamp on each side of the vehicle may swivel to produce bend lighting.",SRP8-012,Inspection
388,6.1.7,Headlamp Electrical connections,Electrical connections,SRP8-012,Demonstration
389,6.1.7.2,Headlamp Electrical connections,"The control of the main-beam headlamps may be automatic regarding their activation and deactivation, the control signals being produced by a sensor system, which is capable of detecting and reacting to each of the following inputs:
(a) Ambient lighting conditions;
(b) The light emitted by the front lighting devices and front light-signalling devices of oncoming vehicles;
(c) The light emitted by the rear light-signalling devices of preceding vehicles.
Additional sensor functions to improve performance are allowed.
For the purpose of this paragraph, ""vehicles"" means vehicles of categories L, M, N, O, T, as well as bicycles, such vehicles being equipped with retro-reflectors, with lighting and light-signalling devices, which are switched ON.",SRP8-012,Demonstration
390,6.1.7.3,Headlamp Electrical connections,. It shall always be possible to switch the main-beam headlamps ON and OFF manually and to manually switch OFF the automatic control of the main-beam headlamps.,SRP8-012,Demonstration
391,6.1.7.4,Headlamp Electrical connections,"The main-beam headlamps may be switched on either simultaneously or in pairs. In case, the extra two main-beam headlamps are installed, as permitted under paragraph 6.1.2. for vehicles of the category N3 only, no more than two pairs may be simultaneously lit. For changing over from the dipped to the main beam, at least one pair of main-beam headlamps shall be switched on. For changing over from the main-beam to the dipped-beam, all main-beam headlamps shall be switched off simultaneously.",SRP8-012,Demonstration
392,6.1.7.5,Headlmap Electrical connections,The dipped-beams may remain switched on at the same time as the main beams.,SRP8-012,Demonstration
393,6.1.8,Additional Headlamp Electrical connections,"Tell-tale
Circuit-closed tell-tale mandatory.",SRP8-012,Demonstration
394,6.1.8.1,Additional Headlamp Electrical connections,If the control of the main-beam headlamps is automatic as described in paragraph 6.1.7.1. above an indication shall be provided to the driver that the automatic control of the main-beam function is activated. This information shall remain displayed as long as the automatic operation is activated.,SRP8-012,Demonstration
395,6.1.9,Other requirements,Other requirements,SRP8-012,Analysis
396,6.1.9.1,Other requirements,"The aggregate maximum intensity of the main beam headlamps which can be switched on simultaneously shall not exceed 430,000 cd, which corresponds to a reference value of 100.",SRP8-012,Test
397,6.1.9.2,Other requirements,"This maximum intensity shall be obtained by adding together the individual reference marks, which are indicated on the several headlamps. The reference mark ""10"" shall be given to each of the headlamps marked ""R"" or ""CR"".",SRP8-012,Inspection
398,6.1.9.3,Other requirements,Automatic activation and deactivation of the main-beam headlamps:,SRP8-012,Demonstration
399,6.1.9.3.1,Automatic Activation of Headlamps,"The sensor system used to control the automatic activation and deactivation of the main-beam headlamps, as described in paragraph 6.1.7.1., shall comply with the following requirements:",SRP8-012,Test
400,6.1.9.3.1.1,Automatic Activation of Headlamps,The boundaries of the minimum fields in which the sensor is able to detect light emitted from other vehicles defined in paragraph 6.1.7.1. above are defined by the angles indicated below.,SRP8-012,Test
401,6.1.9.3.1.1.1,Geometric restrictions of automatic headlamps,,SRP8-012,Test
402,6.1.9.3.1.2,Geometric restrictions of automatic headlamps,"The sensor system shall be able to detect on a straight level road:
(a) An oncoming power driven vehicle at a distance extending to at least 400 m;
(b) A preceding power driven vehicle or a vehicle-trailers combination at a distance extending to at least 100 m;
(c) An oncoming bicycle at a distance extending to at least 75 m, its illumination represented by a white lamp with a luminous intensity of 150 cd with a light emitting area of 10 cm² ± 3 cm² and a height above a ground of 0.8 m.",SRP8-012,Test
403,6.1.9.3.2,Main-beam to dipped beam transition,"The transition from main-beam to dipped-beam and vice versa according to the conditions indicated in paragraph 6.1.7.1. above may be performed automatically and shall not cause discomfort, distraction or glare.",SRP8-012,Demonstration
404,6.1.9.3.4,Main-beam to dipped beam transition,"The control of the main-beam headlamps may be such that the main-beam headlamps are switched ON automatically only when:
(a) No vehicles, as mentioned in paragraph 6.1.7.1. above, are detected within the fields and distances according to paragraphs 6.1.9.3.1.1. and 6.1.9.3.1.2.; and
(b) The detected ambient lighting levels are as prescribed in paragraph 6.1.9.3.5. below.",SRP8-012,Demonstration
405,6.1.9.3.5,Main beam headlamp automation conditions,". In the case where main-beam headlamps are switched ON automatically, they shall be switched OFF automatically when oncoming or preceding vehicles, as mentioned in paragraph 6.1.7.1. above, are detected within the fields and distances according to paragraphs 6.1.9.3.1.1. and 6.1.9.3.1.2.
Moreover, they shall be switched OFF automatically when the illuminance produced by ambient lighting conditions exceeds 7000 lx.
Compliance with this requirement shall be demonstrated by the applicant, using simulation or other means of verification accepted by the Type Approval Authority. If necessary, the illuminance shall be measured on a horizontal surface, with a cosine corrected sensor on the same height as the mounting position of the sensor on the vehicle. This may be demonstrated by the manufacturer by sufficient documentation or by other means accepted by the Type Approval Authority.",SRP8-012,Analysis
406,6.2,,DIPPED BEAM HEADLAMPS,,
407,6.2.2,Number of Headlamps,"Number
Two, type approved according to Regulations Nos. 98 or 112, excluding Class A headlamp.",SRP8-012,Inspection
408,6.2.3,Headlamp Arrangement,"Arrangement
No special requirement.",SRP8-012,Inspection
409,6.2.4,Headlamp Position,Position:,SRP8-012,
410,6.2.4.1,Headlamp Position,"Position
In width: that edge of the apparent surface in the direction of the reference axis which is farthest from the vehicle's median longitudinal plane shall be not more than 400 mm from the extreme outer edge of the vehicle.",SRP8-012,Test
411,6.2.4.2,Headlamp Position Height,"In height: not less than 500 mm and not more than 1,200 mm above the ground. For category N3G (off-road) vehicles11 the maximum height may be increased to 1,500 mm.",SRP8-012,Test
412,6.2.5,Headlamp Position Geometric Visibility,"Geometric visibility
Defined by angles α and ß as specified in paragraph 2.13.:
α = 15° upwards and 10° downwards,
ß = 45° outwards and 10° inwards. The presence of partitions or other items of equipment near the headlamp shall not give rise to secondary effects causing discomfort to other road users.",SRP8-012,Test
413,6.2.6,Orientation,"Orientation
Towards the front",SRP8-012,Inspection
414,6.2.6.1.1,Vertical Orientation,"The initial downward inclination of the cut off of the dipped-beam to be set in the unladen vehicle state with one person in the driver's seat shall be specified within an accuracy of 0.1 per cent by the manufacturer and indicated in a clearly legible and indelible manner on each vehicle close to either headlamp or the manufacturer's plate by the symbol shown in Annex 7.
The value of this indicated downward inclination shall be defined in accordance with paragraph 6.2.6.1.2.",SRP8-012,Inspection
